action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7113376e+00  2.0910583e+00 -8.1349659e-01  1.9626917e-01
  5.4951555e-01  2.7135547e-02  1.7844259e-03 -9.1509027e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7354850e-01
  2.7113376e+00  2.0906768e+00 -8.1578547e-01  1.9855802e-01
  4.5262074e-01  2.5670120e-02  4.5551627e-04 -1.9466401e-04
  3.6604545e-04  1.7844259e-03 -9.1509027e-03]",3.72,186,0,186,0
"[ 5.7221332e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7240409e-01
  2.7113376e+00  2.0910583e+00 -8.1311512e-01  1.9893950e-01
  5.8232242e-01  2.7295768e-02  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7316703e-01
  2.7113376e+00  2.0906768e+00 -8.1425953e-01  1.9855802e-01
  4.8504615e-01  2.6207525e-02  4.8495931e-04 -1.9465537e-04
  2.1505555e-04  0.0000000e+00 -0.0000000e+00]",3.74,187,0,187,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7202256e-01
  2.7113376e+00  2.0910583e+00 -8.1311512e-01  1.9893950e-01
  5.9491110e-01  2.7165590e-02  0.0000000e+00 -0.0000000e+00]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7278556e-01
  2.7113376e+00  2.0906768e+00 -8.1158924e-01  1.9512475e-01
  5.5180436e-01  2.7195545e-02  4.8495931e-04 -1.9465537e-04
  2.1505555e-04  0.0000000e+00 -0.0000000e+00]",3.76,188,0,188,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.9286674e-05 -5.7164109e-01
  2.7113376e+00  2.0902953e+00 -8.1197071e-01  1.9893950e-01
  6.0482949e-01  2.7125534e-02  8.9221296e-04  4.5754514e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7278556e-01
  2.7113376e+00  2.0906768e+00 -8.1120777e-01  1.9550622e-01
  5.7011521e-01  2.7309034e-02  4.8986648e-04 -1.9465423e-04
  2.4022053e-04  8.9221296e-04  4.5754514e-03]",3.78,189,0,189,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7202256e-01
  2.7113376e+00  2.0899138e+00 -8.0968183e-01  1.9855802e-01
  6.2619209e-01  2.7002029e-02  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7240409e-01
  2.7113376e+00  2.0906768e+00 -8.1082630e-01  1.9550622e-01
  5.8461130e-01  2.7208896e-02  5.3893815e-04 -1.9463629e-04
  4.9187033e-04  0.0000000e+00 -0.0000000e+00]",3.8,190,0,190,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7202256e-01
  2.7113376e+00  2.0899138e+00 -7.9060805e-01  1.9855802e-01
  6.7196918e-01  2.7132209e-02  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7164109e-01
  2.7113376e+00  2.0895324e+00 -8.0853742e-01  1.9550622e-01
  6.1741817e-01  2.6995271e-02  4.9968081e-04 -1.9465164e-04
  2.9055050e-04  0.0000000e+00 -0.0000000e+00]",3.82,191,0,191,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.9286674e-05 -5.7240409e-01
  2.7113376e+00  2.0895324e+00 -7.8488594e-01  1.9855802e-01
  6.8074310e-01  2.7506055e-02  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7164109e-01
  2.7113376e+00  2.0891509e+00 -8.0243379e-01  1.9550622e-01
  6.3534755e-01  2.7048677e-02  4.9968081e-04 -1.9465164e-04
  2.9055050e-04  0.0000000e+00 -0.0000000e+00]",3.84,192,0,192,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7240409e-01
  2.7113376e+00  2.0853360e+00 -7.7954531e-01  1.9817655e-01
  6.8188757e-01  2.8100206e-02 -1.7844259e-03  9.1509027e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7164109e-01
  2.7113376e+00  2.0891509e+00 -7.8717482e-01  1.9550622e-01
  6.6701001e-01  2.7268980e-02  5.2421668e-04 -1.9464600e-04
  6.6802523e-04 -1.7844259e-03  9.1509027e-03]",3.86,193,0,193,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7240409e-01
  2.7121005e+00  2.0799954e+00 -7.7382314e-01  1.9817655e-01
  6.8226904e-01  2.8500753e-02 -4.4610648e-04  2.2877257e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.0981156e-03  1.5832484e-06 -5.7164109e-01
  2.7113376e+00  2.0891509e+00 -7.8374153e-01  1.9550622e-01
  6.7235065e-01  2.7479269e-02  5.0213438e-04 -1.9466193e-04
  7.8126765e-04 -4.4610648e-04  2.2877257e-03]",3.88,194,0,194,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7240409e-01
  2.7121005e+00  2.0677881e+00 -7.6771957e-01  1.9474326e-01
  6.8799114e-01  2.9568885e-02  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7164109e-01
  2.7109559e+00  2.0826657e+00 -7.7458608e-01  1.9550622e-01
  6.7463952e-01  2.8393855e-02  5.4875255e-04 -1.9463108e-04
  5.4220040e-04  0.0000000e+00 -0.0000000e+00]",3.9,195,0,195,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7240409e-01
  2.7121005e+00  2.0628290e+00 -7.6428628e-01  1.9436179e-01
  6.8989855e-01  2.9896002e-02  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7164109e-01
  2.7105744e+00  2.0796139e+00 -7.7191579e-01  1.9512475e-01
  6.7502099e-01  2.8590791e-02  5.4875255e-04 -1.9463108e-04
  5.4220040e-04  0.0000000e+00 -0.0000000e+00]",3.92,196,0,196,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7121005e+00  2.0555811e+00 -7.5856411e-01  1.9398032e-01
  6.9295031e-01  3.0122977e-02 -1.7844259e-03 -9.1509027e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7164109e-01
  2.7117190e+00  2.0738919e+00 -7.6619363e-01  1.9512475e-01
  6.7730981e-01  2.9031396e-02  5.2421668e-04 -1.9464277e-04
  4.1637546e-04 -1.7844259e-03 -9.1509027e-03]",3.94,197,0,197,0
"[ 5.7221332e-04  1.0469596e+00  5.2281225e-01  5.3768981e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7278556e-01
  2.7121005e+00  2.0475700e+00 -7.4940872e-01  1.9436179e-01
  6.9638360e-01  3.0283198e-02 -4.4610648e-04 -2.2877257e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7202256e-01
  2.7117190e+00  2.0674067e+00 -7.6581216e-01  1.9436179e-01
  6.7998016e-01  2.9555447e-02  5.0213438e-04 -1.9465078e-04
  3.0313307e-04 -4.4610648e-04 -2.2877257e-03]",3.96,198,0,198,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3692681e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7121005e+00  2.0262074e+00 -7.2613871e-01  1.9512475e-01
  6.9676507e-01  3.0159697e-02  1.7844259e-03  9.1509027e-03]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7240409e-01
  2.7113376e+00  2.0502403e+00 -7.5169754e-01  1.9359884e-01
  6.8570232e-01  3.0226368e-02  5.2912382e-04 -1.9464064e-04
  4.4154047e-04  1.7844259e-03  9.1509027e-03]",3.98,199,0,199,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7431144e-01
  2.7121005e+00  2.0178149e+00 -7.1240556e-01  1.9512475e-01
  7.0019835e-01  3.0209765e-02  1.7844259e-03  9.1509027e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7278556e-01
  2.7121005e+00  2.0292592e+00 -7.3147935e-01  1.9207294e-01
  6.8799114e-01  3.0186314e-02  5.1930948e-04 -1.9464472e-04
  3.9121049e-04  1.7844259e-03  9.1509027e-03]",4.0,200,0,200,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7469290e-01
  2.7121005e+00  2.0090411e+00 -6.8684673e-01  1.9970244e-01
  7.1011674e-01  3.0186400e-02  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3463799e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7316703e-01
  2.7117190e+00  2.0193408e+00 -7.1240556e-01  1.9207294e-01
  6.8989855e-01  3.0206341e-02  5.5856688e-04 -1.9462548e-04
  5.9253030e-04  0.0000000e+00 -0.0000000e+00]",4.02,201,0,201,0
"[ 5.7221332e-04  1.0469596e+00  5.2243078e-01  5.3807127e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7507437e-01
  2.7121005e+00  2.0090411e+00 -6.7845428e-01  2.0199130e-01
  7.1545738e-01  3.0189738e-02  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7354850e-01
  2.7117190e+00  2.0170519e+00 -7.0820934e-01  1.9207294e-01
  6.9218737e-01  3.0203003e-02  5.5856688e-04 -1.9462548e-04
  5.9253030e-04  0.0000000e+00 -0.0000000e+00]",4.04,202,0,202,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7507437e-01
  2.7121005e+00  2.0090411e+00 -6.7387658e-01  2.0580606e-01
  7.1736479e-01  3.0206427e-02  0.0000000e+00 -0.0000000e+00]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7354850e-01
  2.7117190e+00  2.0132372e+00 -6.9752806e-01  1.9321737e-01
  6.9714653e-01  3.0196328e-02  5.5856688e-04 -1.9462548e-04
  5.9253030e-04  0.0000000e+00 -0.0000000e+00]",4.06,203,0,203,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3807127e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7621884e-01
  2.7399480e+00  2.0170519e+00 -6.5785456e-01  2.2335394e-01
  7.1660179e-01  3.0186400e-02 -1.7844259e-03  0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3501946e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7431144e-01
  2.7117190e+00  2.0086596e+00 -6.7311358e-01  1.9932097e-01
  7.0973527e-01  3.0196328e-02  5.2421674e-04 -1.9464635e-04
  6.1769533e-04 -1.7844259e-03  0.0000000e+00]",4.08,204,0,204,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.4150456e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7621884e-01
  2.7452888e+00  2.0296407e+00 -6.7425805e-01  2.2182803e-01
  7.1240556e-01  3.0203089e-02  3.1227453e-03 -1.1438628e-02]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3349358e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7507437e-01
  2.7182040e+00  2.0075150e+00 -6.7311358e-01  2.0008393e-01
  7.0973527e-01  3.0199666e-02  5.6102057e-04 -1.9462602e-04
  5.0445291e-04  3.1227453e-03 -1.1438628e-02]",4.1,205,0,205,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3654534e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7621884e-01
  2.7609293e+00  2.0403221e+00 -6.8989855e-01  2.2259098e-01
  7.1355003e-01  3.0216441e-02  4.4610648e-04 -2.2877257e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.3349358e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7583731e-01
  2.7250705e+00  2.0101855e+00 -6.7158771e-01  2.0771344e-01
  7.0973527e-01  3.0196328e-02  6.0027791e-04 -1.9460930e-04
  3.2829802e-04  4.4610648e-04 -2.2877257e-03]",4.12,206,0,206,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3692681e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7850766e-01
  2.7872510e+00  2.0635920e+00 -7.1202409e-01  2.1038376e-01
  7.1545738e-01  3.0179724e-02 -1.3383194e-03  6.8631768e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3540093e-01
 -1.7166400e-03 -2.0981156e-03  1.5832484e-06 -5.7545584e-01
  2.7441444e+00  2.0296407e+00 -6.7006183e-01  2.1419851e-01
  7.0897228e-01  3.0199666e-02  5.7083491e-04 -1.9462123e-04
  4.7928793e-04 -1.3383194e-03  6.8631768e-03]",4.14,207,0,207,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3768981e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.8651865e-01
  2.7933547e+00  2.0967803e+00 -7.4750131e-01  1.7795834e-01
  7.1126115e-01  2.9922705e-02 -4.4610649e-03 -9.1509027e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3463799e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7660031e-01
  2.7758069e+00  2.0582514e+00 -6.9790953e-01  2.1114671e-01
  7.0973527e-01  3.0192990e-02  4.5551645e-04 -1.9467941e-04
  4.4154047e-04 -4.4610649e-03 -9.1509027e-03]",4.16,208,0,208,0
"[ 5.7221332e-04  1.0469596e+00  5.2243078e-01  5.3768981e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.8880752e-01
  2.7933547e+00  2.1089876e+00 -7.4902725e-01  1.7833982e-01
  7.1316856e-01  2.9365273e-02  0.0000000e+00 -9.1509027e-03]","[ 5.7221332e-04  1.0465782e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.8079654e-01
  2.7906845e+00  2.0799954e+00 -7.2346836e-01  1.9817655e-01
  7.0935380e-01  3.0072823e-02  3.4265153e-04 -1.9470743e-04
 -6.1759165e-05  0.0000000e+00 -9.1509027e-03]",4.18,209,0,209,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3616387e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.8880752e-01
  2.7933547e+00  2.1108949e+00 -7.4711984e-01  1.8558785e-01
  7.1469444e-01  2.8994765e-02 -8.9221296e-04  4.5754514e-03]","[ 1.9073777e-04  1.0465782e+00  5.2166784e-01  5.3463799e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.8308536e-01
  2.7956436e+00  2.0906768e+00 -7.3605704e-01  1.7833982e-01
  7.0859081e-01  2.9922619e-02  3.5737304e-04 -1.9470950e-04
 -1.8758408e-04 -8.9221296e-04  4.5754514e-03]",4.2,210,0,210,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3845274e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8880752e-01
  2.7933547e+00  2.1112764e+00 -7.4788278e-01  2.0008393e-01
  7.1469444e-01  2.7626220e-02  4.0149582e-03  1.1438629e-02]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.3349358e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.8728158e-01
  2.7998397e+00  2.1070802e+00 -7.5551230e-01  1.7795834e-01
  7.0897228e-01  2.9044749e-02  5.3157762e-04 -1.9467309e-04
  4.0379300e-04  4.0149582e-03  1.1438629e-02]",4.22,211,0,211,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3196764e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.8880752e-01
  2.7933547e+00  2.1101320e+00 -7.5703824e-01  2.0008393e-01
  7.1507591e-01  2.6074093e-02 -8.9221296e-04  4.5754514e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.3273058e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8918899e-01
  2.7910659e+00  2.1128023e+00 -7.3987180e-01  1.8902114e-01
  7.0935380e-01  2.8030023e-02  6.4689619e-04 -1.9461295e-04
  6.4286031e-04 -8.9221296e-04  4.5754514e-03]",4.24,212,0,212,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3196764e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8918899e-01
  2.7933547e+00  2.1101320e+00 -7.6009005e-01  1.9970244e-01
  7.1507591e-01  2.5266318e-02 -1.7844259e-03 -9.1509027e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.3311205e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8880752e-01
  2.7899215e+00  2.1135652e+00 -7.4063480e-01  1.9512475e-01
  7.0935380e-01  2.7512647e-02  6.0763885e-04 -1.9463751e-04
  5.4220040e-04 -1.7844259e-03 -9.1509027e-03]",4.26,213,0,213,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3082323e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8918899e-01
  2.7933547e+00  2.1101320e+00 -7.6390481e-01  1.9970244e-01
  7.1355003e-01  2.3437142e-02 -1.7844259e-03 -9.1509027e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3082323e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8880752e-01
  2.7887769e+00  2.1124208e+00 -7.4635690e-01  1.9550622e-01
  7.0935380e-01  2.6137426e-02  5.6838145e-04 -1.9465486e-04
  3.4088059e-04 -1.7844259e-03 -9.1509027e-03]",4.28,214,0,214,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3044176e-01
 -2.4795909e-03  5.7221332e-04 -6.5948814e-05 -5.8918899e-01
  2.7933547e+00  2.1101320e+00 -7.6810104e-01  1.9932097e-01
  7.1393150e-01  2.0389630e-02 -4.0149582e-03 -2.2877248e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3044176e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8842605e-01
  2.7918289e+00  2.1105134e+00 -7.5818264e-01  1.9588770e-01
  7.0935380e-01  2.4261523e-02  4.2852707e-04 -1.9466168e-04
 -7.4341602e-05 -4.0149582e-03 -2.2877248e-03]",4.3,215,0,215,0
"[ 9.53688868e-04  1.04695964e+00  5.22812247e-01  5.29678822e-01
 -2.09811563e-03  5.72213321e-04 -6.92866743e-05 -5.89188993e-01
  2.79335475e+00  2.11013198e+00 -7.78400838e-01  2.02754259e-01
  7.14312971e-01  1.51390955e-02  4.46106482e-04  2.28772569e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.2891582e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8842605e-01
  2.7960250e+00  2.1082246e+00 -7.6581216e-01  1.9550622e-01
  7.0897228e-01  2.0997046e-02  3.9908403e-04 -1.9465789e-04
 -2.4011602e-05  4.4610648e-04  2.2877257e-03]",4.32,216,0,216,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2967882e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8918899e-01
  2.7933547e+00  2.1101320e+00 -7.9213399e-01  2.4853131e-01
  7.1812773e-01  6.3236728e-03  1.3383194e-03 -2.2877257e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8842605e-01
  2.7952621e+00  2.1097505e+00 -7.7649349e-01  1.9588770e-01
  7.0935380e-01  1.6841345e-02  5.6102069e-04 -1.9460790e-04
  4.0379312e-04  1.3383194e-03 -2.2877257e-03]",4.34,217,0,217,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2967882e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.8918899e-01
  2.7933547e+00  2.1101320e+00 -7.9404134e-01  2.5616083e-01
  7.1965361e-01  3.6266400e-03  1.7844259e-03  9.1509027e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8918899e-01
  2.7933547e+00  2.1105134e+00 -7.7534902e-01  1.9855802e-01
  7.0935380e-01  1.7375410e-02  6.0273160e-04 -1.9458930e-04
  5.1703554e-04  1.7844259e-03  9.1509027e-03]",4.36,218,0,218,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3006029e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.8995193e-01
  2.7933547e+00  2.1097505e+00 -7.9823756e-01  2.6493478e-01
  7.2003508e-01 -2.6536360e-04 -2.2305325e-03 -6.8631768e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8766305e-01
  2.7918289e+00  2.1116579e+00 -7.8526741e-01  2.4395362e-01
  7.1087968e-01  1.7558997e-02  5.5120641e-04 -1.9460937e-04
  2.7796818e-04 -2.2305325e-03 -6.8631768e-03]",4.38,219,0,219,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2967882e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8995193e-01
  2.7933547e+00  2.1093690e+00 -7.9938203e-01  2.6264590e-01
  7.2079808e-01  1.2700744e-03 -4.4610648e-04  2.2877257e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.2777141e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8880752e-01
  2.7922103e+00  2.1097505e+00 -7.9213399e-01  2.5082016e-01
  7.1126115e-01  1.7558997e-02  4.8250603e-04 -1.9463019e-04
  3.7862809e-04 -4.4610648e-04  2.2877257e-03]",4.4,220,0,220,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.2967882e-01
 -2.4795909e-03  5.7221332e-04 -6.9286674e-05 -5.8995193e-01
  2.7933547e+00  2.1093690e+00 -7.9938203e-01  2.5959411e-01
  7.2232395e-01  2.1012146e-03 -1.7844259e-03 -9.1509027e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.2777141e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8880752e-01
  2.7933547e+00  2.1093690e+00 -7.9518580e-01  2.5234607e-01
  7.1126115e-01  1.7558997e-02  4.5551657e-04 -1.9463911e-04
  2.6538566e-04 -1.7844259e-03 -9.1509027e-03]",4.42,221,0,221,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3006029e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8995193e-01
  2.7933547e+00  2.1093690e+00 -7.9938203e-01  2.4586099e-01
  7.2194248e-01  2.9256791e-03  1.7844259e-03 -9.1509027e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.2777141e-01
 -2.0981156e-03 -2.0981156e-03  1.5832484e-06 -5.8918899e-01
  2.7944992e+00  2.1082246e+00 -7.9747462e-01  2.5463492e-01
  7.1240556e-01  1.7558997e-02  3.8681613e-04 -1.9465835e-04
  3.6604563e-04  1.7844259e-03 -9.1509027e-03]",4.44,222,0,222,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3006029e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.8995193e-01
  2.7933547e+00  2.1116579e+00 -8.0052644e-01  2.0809491e-01
  7.0592052e-01  1.3802256e-03  3.5688516e-03  4.5754504e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -5.8957046e-01
  2.7941177e+00  2.1086061e+00 -7.9709315e-01  2.4471657e-01
  7.1355003e-01  1.7558997e-02  5.2421691e-04 -1.9461251e-04
  3.4088065e-04  3.5688516e-03  4.5754504e-03]",4.46,223,0,223,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2967882e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8995193e-01
  2.7925918e+00  2.1223392e+00 -8.1769282e-01  1.8024720e-01
  6.8913555e-01 -6.6591240e-04 -2.6766388e-03  0.0000000e+00]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.8842605e-01
  2.7933547e+00  2.1105134e+00 -7.9594874e-01  2.2983901e-01
  7.1049821e-01  1.7558997e-02  5.2912405e-04 -1.9461622e-04
  5.6736544e-04 -2.6766388e-03  0.0000000e+00]",4.48,224,0,224,0
